path,size_bytes,size_human,ext,top_dir,depth,mtime_iso
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0001-GAR-R3_Sht1.pdf,191134,187 KB,pdf,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0002-GAR R4_Sht1.dwg,273039,267 KB,dwg,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0002-GAR R4_Sht1.pdf,221077,216 KB,pdf,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0003-GAR_R03.pdf,92193,90 KB,pdf,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0003-GAR-R3.dwg,218331,213 KB,dwg,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0004-GAR R4_ Sht1.dwg,278966,272 KB,dwg,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0004-GAR R4_ Sht1.pdf,251278,245 KB,pdf,12 As Built TES 6,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/4521-LIS-AEE-00-65-0001-GAR_rev01_HEX replacement MTO.pdf,996721,973 KB,pdf,12 As Built TES 6,2,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/4521-LIS-AEE-00-65-0001-GAR_rev01_HEX replacement MTO.xls,451072,441 KB,xls,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-LIS-AEE-58-63-0001 HTF TES6support list_rev04.xlsx,536982,524 KB,xlsx,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-LIS-AEE-75-63-0001 MS System support list_rev04.xlsx,578832,565 KB,xlsx,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_001_Cover.dwg,811661,793 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_002_General_Notes.dwg,803302,784 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_003_Index.dwg,838168,819 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_004_Profiles.dwg,847868,828 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_005_Orientation Detail 1.dwg,933539,912 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_006_Orientation Detail 2.dwg,921933,900 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_007_P01.dwg,861545,841 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_008_P02.dwg,865213,845 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_009_P03.dwg,929525,908 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_010_P10.dwg,876497,856 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_011_P11.dwg,864099,844 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_012_P12.dwg,824547,805 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_013_P13.dwg,838834,819 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_014_G01.dwg,938918,917 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_015_G03.dwg,910399,889 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_016_G04.dwg,912411,891 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_017_G07.dwg,930920,909 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_018_G08.dwg,965523,943 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_019_L01.dwg,912534,891 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_020_L03.dwg,935169,913 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_021_T01.dwg,904826,884 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_023_T04.dwg,934722,913 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_026_H01.dwg,859550,839 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_027_S01.dwg,894805,874 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_028_S02.dwg,893910,873 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_029_S03.dwg,985071,962 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_030_S04.dwg,1081982,1.0 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_031_R02.dwg,847833,828 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_032_E07.dwg,921802,900 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_033_E08.dwg,928073,906 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_034_E12.dwg,894094,873 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_035_E16.dwg,917996,896 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_Typical Pipe Supports Standard_rev03.pdf,1337130,1.3 MB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-62-0524_R01.pdf,82439,81 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-62-0524_R1_Sht1.dwg,2136899,2.0 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0505_R01.pdf,54662,53 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0505_R1.dwg,170436,166 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0510_R01.pdf,56986,56 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0510_R1_Sht1.dwg,1748104,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0511_R01.pdf,60071,59 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0511_R1_Sht1.dwg,1720837,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0512_R01.pdf,65920,64 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0512_R1_Sht1.dwg,1869360,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0513_R01.pdf,68055,66 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0513_R1_Sht1.dwg,1932015,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0514_R01.pdf,56018,55 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0514_R1_Sht1.dwg,1690516,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0515_R01.pdf,57467,56 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0515_R1_Sht1.dwg,1679058,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0516_R01.pdf,55051,54 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0516_R1_Sht1.dwg,1730515,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0517_R01.pdf,57094,56 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0517_R1_Sht1.dwg,935196,913 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0519_R01.pdf,61533,60 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0519_R1_Sht1.dwg,1842540,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0520_R01.pdf,58789,57 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0520_R1_Sht1.dwg,1812016,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0521_R01.pdf,65547,64 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0521_R1_Sht2.dwg,1862244,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0522_R01.pdf,65765,64 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0522_R1_Sht1.dwg,1850589,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0523_R03.pdf,72030,70 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0523_R3_Sht1.dwg,1974946,1.9 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0524_R01.pdf,73987,72 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0524_R1_Sht1.dwg,1693353,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0525_R01.pdf,76265,74 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0525_R1_Sht1.dwg,1722222,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0527_R01.pdf,61541,60 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0527_R1_Sht1.dwg,1840218,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0534_R01.pdf,159105,155 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0534_R1_Sht1.dwg,647263,632 KB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0536_R01.pdf,112229,110 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0536_R1_Sht1.dwg,1899686,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0540_R03.pdf,74711,73 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0540_R3_Sht1.dwg,1997684,1.9 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0202_R01.pdf,59103,58 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0202_R1_Sht1.dwg,1628310,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0204_R01.pdf,73119,71 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0204_R1_Sht1.dwg,1935215,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0217_R01.pdf,106231,104 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0217_R1_Sht1.dwg,1831117,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0258_R01.pdf,78200,76 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0258_R2_Sht1.dwg,1617888,1.5 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0261_R02.pdf,64115,63 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0261_R2_Sht1.dwg,1691644,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0265_R02.pdf,303928,297 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0265_R2_Sht3.dwg,2838756,2.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0266_R02.pdf,278811,272 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0266_R2_Sht3.dwg,1814593,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0267_R02.pdf,319317,312 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0267_R2_Sht4.dwg,2563191,2.4 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0268_R02.pdf,284998,278 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0268_R2_Sht3.dwg,1770676,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0269_R01.pdf,60466,59 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0269_R1_Sht1.dwg,1909244,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0272_R02.pdf,823354,804 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0272_R2_Sht2.dwg,1990884,1.9 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0273_R02.pdf,477457,466 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0273_R2_Sht3.dwg,1944395,1.9 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0292_REV02.dwg,1099671,1.0 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0292_REV02.pdf,342810,335 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0293_R01.pdf,273285,267 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0293_R1_Sht2.dwg,1771400,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0297_R01.pdf,94711,92 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0297_R1_Sht1.dwg,1724948,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0298_R01.pdf,270790,264 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0298_R1_Sht2.dwg,1826067,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0299_R01.pdf,361606,353 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0299_R1_Sht3.dwg,1758604,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0300_R01.pdf,274086,268 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0300_R1_Sht2.dwg,1822525,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0302_R01.pdf,256014,250 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0302_R1_Sht1.dwg,1809787,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0303_R01.pdf,93483,91 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0303_R1_Sht1.dwg,1788634,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0304_R01.pdf,269866,264 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0304_R1_Sht2.dwg,1751858,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0314_R01.pdf,272444,266 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0314_R1_Sht1.dwg,1701067,1.6 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0316_R02.pdf,335982,328 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0316_R2_Sht3.dwg,1824246,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0317_R02.pdf,308585,301 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0317_R2_Sht2.dwg,1832781,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0318_R02.pdf,68468,67 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0318_R2_Sht1.dwg,1847745,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0321_R01.pdf,317632,310 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0321_R1_Sht2 & 3.dwg,2589238,2.5 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0323_R01.pdf,273051,267 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0323_R1_Sht2.dwg,1810343,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0324_R1_Sht2.dwg,1894034,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0325_R01.pdf,306592,299 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0326_R00_Sht1.dwg,1749291,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0326_R00.pdf,200550,196 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0327_R01.pdf,269116,263 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0327_R1_Sht2.dwg,1888766,1.8 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0330_R01.pdf,313454,306 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0330_R1_Sht2.dwg,1755769,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0332_R02.pdf,66040,64 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0332_R2_Sht1.dwg,1820409,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0334_R03.pdf,348809,341 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0334_R3_Sht4.dwg,1812672,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0336_R01.pdf,328824,321 KB,pdf,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0336_R1_Sht3.dwg,1793957,1.7 MB,dwg,12 As Built TES 6,2,2026-06-05T06:28:00.000Z
